"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","LOAD_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_AREA_NAME","LABEL","XML_DATA_ITEM","POS","MW","EXECUTION_TYPE","GROUP"
"1","2019-10-31T05:00:00-00:00","2019-10-31T06:00:00-00:00",0,"2019-10-30",23,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2772,"ACTUAL",1
"2","2019-10-30T09:00:00-00:00","2019-10-30T10:00:00-00:00",0,"2019-10-30",3,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2392,"ACTUAL",1
"3","2019-10-31T00:00:00-00:00","2019-10-31T01:00:00-00:00",0,"2019-10-30",18,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2954,"ACTUAL",1
"4","2019-10-30T12:00:00-00:00","2019-10-30T13:00:00-00:00",0,"2019-10-30",6,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2758,"ACTUAL",1
"5","2019-10-30T22:00:00-00:00","2019-10-30T23:00:00-00:00",0,"2019-10-30",16,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2451,"ACTUAL",1
"6","2019-10-30T21:00:00-00:00","2019-10-30T22:00:00-00:00",0,"2019-10-30",15,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2295,"ACTUAL",1
"7","2019-10-30T19:00:00-00:00","2019-10-30T20:00:00-00:00",0,"2019-10-30",13,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2204,"ACTUAL",1
"8","2019-10-30T17:00:00-00:00","2019-10-30T18:00:00-00:00",0,"2019-10-30",11,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2339,"ACTUAL",1
"9","2019-10-30T16:00:00-00:00","2019-10-30T17:00:00-00:00",0,"2019-10-30",10,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2505,"ACTUAL",1
"10","2019-10-31T04:00:00-00:00","2019-10-31T05:00:00-00:00",0,"2019-10-30",22,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2950,"ACTUAL",1
"11","2019-10-31T03:00:00-00:00","2019-10-31T04:00:00-00:00",0,"2019-10-30",21,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,3062,"ACTUAL",1
"12","2019-10-30T23:00:00-00:00","2019-10-31T00:00:00-00:00",0,"2019-10-30",17,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2684,"ACTUAL",1
"13","2019-10-30T18:00:00-00:00","2019-10-30T19:00:00-00:00",0,"2019-10-30",12,0,"ACTUAL","AZPS","Total Actual Hourly Integrated Load","SYS_FCST_ACT_MW",3.8,2244,"ACTUAL",1
