Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,100.72144799999997
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,125.675
vehicle,1,11,0.0,0.0,125.33500000000002
vehicle,1,12,0.0,0.0,125.295
vehicle,1,13,0.0,0.0,124.425
vehicle,1,14,0.0,0.0,123.99000000000004
vehicle,1,15,0.0,0.0,124.93
vehicle,1,16,0.0,0.0,126.045
vehicle,1,17,0.0,0.0,129.81000000000003
vehicle,1,18,0.0,0.0,137.41000000000005
vehicle,1,19,0.0,0.0,137.41000000000005
vehicle,1,20,0.0,0.0,134.91
vehicle,1,21,0.0,0.0,131.245
vehicle,1,22,0.0,0.0,126.425
vehicle,1,23,0.0,0.0,119.225
vehicle,1,24,0.0,0.0,112.34
